Transaction_ID,Date,Branch,Product_Category,Product_Name,Unit_Price,Quantity_Sold,Revenue,Cost,Profit,Customer_Gender,Customer_Age_Group,Payment_Method
TXN10121,2023-01-27,Enugu,Personal Care,Nivea Deodorant,1030,1,1030,680,350.0,Male,26-35,Cash
TXN10906,2024-02-14,Lagos-Island,Personal Care,Dark & Lovely Cream,3850,1,3850,2769,1081.0,Male,18-25,POS/Card
TXN13769,2023-09-27,Lagos-Island,Fresh Produce,Tomatoes (1kg),3490,1,3490,2687,803.0,Female,36-45,POS/Card
TXN11307,2023-06-27,Surulere,Personal Care,Vaseline Lotion (400ml),9450,1,9450,5985,3465.0,Male,26-35,POS/Card
TXN15485,2023-08-03,Enugu,Frozen & Dairy,Peak Evaporated Milk (tin),2970,1,2970,2396,574.0,Female,36-45,POS/Card
TXN13819,2023-10-07,Kano,Fresh Produce,Pawpaw,2350,5,11750,8274,3476.0,Male,46-55,Mobile Money (OPay/Palmpay)
TXN15431,2024-05-02,Ibadan,Fresh Produce,Pawpaw,1190,2,2380,1802,578.0,Male,26-35,POS/Card
TXN12559,2023-05-29,Abuja-Garki,Personal Care,Always Pad (night),3070,1,3070,2200,870.0,Male,26-35,POS/Card
TXN16324,2023-04-16,Lagos-Island,Fresh Produce,Pepper (mixed 500g),1560,3,4680,3223,1457.0,,55+,Cash
TXN11936,2024-01-17,Lagos-Island,Snacks & Confectionery,Peanut Butter (340g),1580,3,4740,3063,1677.0,Female,36-45,POS/Card
TXN13882,2023-10-22,Ibadan,Fresh Produce,Watermelon,2050,1,2050,1551,499.0,Female,18-25,Cash
TXN13893,2024-03-29,Lagos-Island,Beverages,Nestle Water (75cl x 12),4990,10,49900,38929,10971.0,Female,46-55,Cash
TXN11094,2023-03-16,Owerri,Fresh Produce,Pawpaw,1740,6,10440,7669,2771.0,Male,36-45,Transfer
TXN13856,2024-02-15,Port Harcourt,Frozen & Dairy,Prawn (500g),11830,2,23660,18146,5514.0,Male,55+,Mobile Money (OPay/Palmpay)
TXN14037,2023-07-29,Lekki,Baby Products,Baby Rash Cream,18700,1,18700,14167,4533.0,Female,36-45,Transfer
TXN15656,2023-05-15,Abuja-Wuse,Fresh Produce,Plantain (bunch),420,1,420,306,114.0,Female,36-45,Cash
TXN10816,2023-02-14,Owerri,Grains & Staples,Semovita (2kg),2520,5,12600,9780,2820.0,Female,18-25,Transfer
TXN17440,2023-11-27,Owerri,Snacks & Confectionery,Shortbread Cookies,3310,1,3310,2176,1134.0,Female,26-35,POS/Card
TXN14960,2023-01-07,Port Harcourt,Household & Cleaning,Ariel Detergent (2kg),1450,1,1450,1066,384.0,Male,36-45,Cash
TXN11083,2024-06-03,Lekki,Household & Cleaning,Dustbin (medium),1590,1,1590,1141,449.0,Male,46-55,POS/Card
TXN11209,2023-01-13,Enugu,Snacks & Confectionery,Peanut Butter (340g),1870,3,5610,3723,1887.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN15484,2023-04-24,Kano,Grains & Staples,Cornflakes (500g),3310,1,3310,2432,878.0,Female,18-25,Cash
TXN11290,2023-12-22,Enugu,Household & Cleaning,Dettol Antiseptic (750ml),900,3,2700,2007,693.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN15954,2024-01-30,Ikeja,Baby Products,Enfamil Follow-On,15310,3,45930,31222,14708.0,Female,26-35,Cash
TXN14192,2024-02-11,Port Harcourt,Beverages,Ribena (250ml),5520,5,27600,21953,5647.0,Female,36-45,Transfer
TXN12429,2023-01-22,Owerri,Household & Cleaning,Safi Bleach (1L),1870,2,3740,2530,1210.0,Female,36-45,POS/Card
TXN10605,2023-06-25,Port Harcourt,Frozen & Dairy,Peak Evaporated Milk (tin),6640,3,19920,15359,4561.0,Female,36-45,Cash
TXN12115,2024-06-25,Lekki,Household & Cleaning,Dustbin (medium),6150,3,18450,13088,5362.0,Female,18-25,POS/Card
TXN10551,2023-04-20,Port Harcourt,Beverages,Malt Drink (33cl x 24),7530,1,7530,5677,1853.0,Female,26-35,Cash
TXN12300,2023-06-26,Ikorodu,Grains & Staples,Oat Meal (1kg),2140,1,2140,1765,375.0,Female,26-35,Transfer
TXN10476,2023-07-11,Lekki,Personal Care,ORS Hair Relaxer,11720,1,11720,7581,4139.0,Female,36-45,Cash
TXN15596,2023-11-30,Lagos-Island,Beverages,Nestle Water (75cl x 12),490,6,2940,2061,879.0,Female,18-25,Cash
TXN10213,2023-11-23,Lagos-Island,Personal Care,ORS Hair Relaxer,6180,1,6180,4423,1757.0,Female,26-35,POS/Card
TXN13513,2024-06-04,Lekki,Beverages,Coca-Cola (35cl x 12),5080,2,10160,7618,2542.0,Male,36-45,POS/Card
TXN17209,2023-12-28,Ikorodu,Fresh Produce,Onions (1kg),330,1,330,227,103.0,Female,36-45,POS/Card
TXN15685,2023-04-09,Ikorodu,Beverages,Hollandia Yogurt (1L),2940,3,8820,6753,2067.0,Male,46-55,Transfer
TXN12025,2023-09-26,Ikeja,Fresh Produce,Yam (tuber),1440,6,8640,6125,2515.0,Female,26-35,POS/Card
TXN16475,2023-03-26,Abuja-Wuse,Frozen & Dairy,Frozen Chicken (1kg),5430,5,27150,21173,5977.0,Female,26-35,POS/Card
TXN12481,2023-10-16,Abuja-Garki,Household & Cleaning,Mopping Stick,5240,2,10480,7822,2658.0,Female,36-45,POS/Card
TXN10277,2023-08-11,Port Harcourt,Fresh Produce,Plantain (bunch),960,4,3840,2730,1110.0,Male,55+,POS/Card
TXN14602,2023-03-20,Surulere,Beverages,Nestle Water (75cl x 12),7420,6,44520,32844,11676.0,Female,26-35,Cash
TXN15432,2023-09-01,Owerri,Fresh Produce,Cucumber (3 pack),2350,1,2350,1797,553.0,Female,46-55,POS/Card
TXN17121,2024-05-25,Abuja-Wuse,Beverages,Ribena (250ml),7010,8,56080,44513,11567.0,Male,18-25,POS/Card
TXN12340,2023-05-18,Abuja-Wuse,Personal Care,Pampers (medium 50 count),5570,4,22280,15137,7143.0,Male,18-25,POS/Card
TXN10902,2024-06-10,Ikeja,Snacks & Confectionery,Cabin Biscuit (tin),1450,6,8700,6084,2616.0,Female,26-35,POS/Card
TXN14545,2024-04-26,Abuja-Wuse,Grains & Staples,Semovita (2kg),3380,1,3380,2697,683.0,Female,26-35,Transfer
TXN11410,2024-02-25,Lekki,Fresh Produce,Yam (tuber),3820,5,19100,13216,5884.0,Female,26-35,POS/Card
TXN16631,2024-03-24,Abuja-Wuse,Fresh Produce,Watermelon,660,12,7920,5712,2208.0,Female,46-55,Cash
TXN10990,2023-11-18,Abuja-Garki,Personal Care,Pampers (medium 50 count),4170,1,4170,3040,1130.0,Male,36-45,Transfer
TXN10304,2023-06-26,Enugu,Beverages,Peak Milk (400g),2290,1,2290,1630,660.0,Male,36-45,Cash
TXN13560,2024-05-14,Lagos-Island,Beverages,Malta Guinness (35cl),8410,4,33640,25523,8117.0,Female,36-45,Transfer
TXN14492,2023-02-15,Lekki,Baby Products,Cow & Gate Formula (400g),4320,3,12960,8989,3971.0,Male,36-45,Cash
TXN17374,2024-03-13,Abuja-Wuse,Frozen & Dairy,Frozen Chicken (1kg),14280,6,85680,69573,16107.0,Male,36-45,POS/Card
TXN17085,2023-09-23,Abuja-Wuse,Beverages,Malta Guinness (35cl),2180,3,6540,4701,1839.0,Female,26-35,Transfer
TXN11997,2023-03-17,Enugu,Snacks & Confectionery,Cadbury Chocolate,1570,3,4710,2870,1840.0,Female,18-25,Cash
TXN12116,2024-06-19,Surulere,Baby Products,SMA Gold (400g),12630,1,12630,9652,-893.0,Male,26-35,Cash
TXN16164,2023-10-16,Enugu,Beverages,Hollandia Yogurt (1L),440,2,880,656,224.0,Male,26-35,POS/Card
TXN11902,2023-12-02,Abuja-Wuse,Household & Cleaning,Toilet Roll (12 pack),1550,1,1550,1018,532.0,Female,18-25,POS/Card
TXN10325,2023-11-12,Lagos-Island,Snacks & Confectionery,Shortbread Cookies,5750,6,34500,23236,11264.0,Female,26-35,POS/Card
TXN13333,2024-01-23,Lekki,Personal Care,ORS Hair Relaxer,1820,2,3640,2623,1017.0,Female,26-35,Transfer
TXN11155,2023-06-24,Lagos-Island,Fresh Produce,Carrot (500g),2540,1,2540,1811,729.0,Female,26-35,Transfer
TXN15530,2023-07-04,Enugu,Household & Cleaning,Safi Bleach (1L),2690,3,8070,6027,2043.0,Male,26-35,Mobile Money (OPay/Palmpay)
TXN13473,2023-01-01,Owerri,Personal Care,Pampers (medium 50 count),2920,1,2920,1968,952.0,Female,18-25,Cash
TXN11474,2023-06-18,Kano,Grains & Staples,Cornflakes (500g),2700,2,5400,4021,1379.0,Male,18-25,POS/Card
TXN16199,2023-03-05,Kano,Grains & Staples,Indomie Noodles (40 pack),3410,1,3410,2713,697.0,Female,36-45,Cash
TXN13012,2023-08-02,Ikeja,Grains & Staples,Golden Penny Flour (5kg),5430,3,16290,13340,2950.0,Female,46-55,POS/Card
TXN17076,2024-01-20,Lekki,Snacks & Confectionery,Pringles (165g),1530,1,1530,921,609.0,Female,55+,POS/Card
TXN17379,2023-02-24,Ikorodu,Frozen & Dairy,Egg Crate (30 eggs),4300,5,21500,16294,5206.0,Male,36-45,Cash
TXN10151,2023-01-17,Ibadan,Household & Cleaning,Bucket (15L),2230,3,6690,4823,1867.0,Male,26-35,POS/Card
TXN17368,2024-03-03,Ikeja,Frozen & Dairy,Lactose Cheese Slice,4020,1,4020,3347,673.0,Male,26-35,POS/Card
TXN11122,2023-10-08,Ikeja,Household & Cleaning,Omo Washing Powder (1kg),3060,10,30600,21187,9413.0,Male,26-35,Cash
TXN14557,2023-10-22,Lekki,Baby Products,Cow & Gate Formula (400g),5230,1,5230,3641,1589.0,Male,26-35,Cash
TXN14075,2023-01-19,Ikorodu,Personal Care,ORS Hair Relaxer,5250,10,52500,36981,15519.0,Male,36-45,Transfer
TXN11131,2024-01-16,Kano,Household & Cleaning,Dettol Antiseptic (750ml),1410,1,1410,961,449.0,Female,55+,Cash
TXN16888,2024-04-22,Lekki,Beverages,Lucozade Boost,4400,8,35200,26731,8469.0,,26-35,POS/Card
TXN13955,2024-04-02,Lekki,Baby Products,Baby Shampoo,12170,1,12170,8297,3873.0,Male,26-35,POS/Card
TXN15564,2023-04-24,Lekki,Beverages,Bournvita (500g),5610,8,44880,32794,12086.0,Female,36-45,POS/Card
TXN12798,2024-02-20,Abuja-Garki,Frozen & Dairy,Sausage Roll (5 pack),10660,1,10660,8879,1781.0,Male,46-55,POS/Card
TXN12804,2023-06-02,Abuja-Wuse,Baby Products,Teething Ring,2030,5,10150,7232,2918.0,Female,36-45,POS/Card
TXN11049,2024-06-03,Lekki,Snacks & Confectionery,Peanut Butter (340g),3320,1,3320,2216,1104.0,Female,26-35,Transfer
TXN10812,2024-05-01,Owerri,Grains & Staples,Cornflakes (500g),7540,1,7540,6105,1435.0,Female,36-45,Cash
TXN12710,2023-12-08,Lagos-Island,Baby Products,Teething Ring,18560,1,18560,12816,5744.0,Female,26-35,Transfer
TXN13911,2024-05-25,Kano,Beverages,Lucozade Boost,2630,10,26300,18960,7340.0,Female,,Cash
TXN11558,2024-06-25,Abuja-Wuse,Grains & Staples,Spaghetti (500g),10400,2,20800,17254,3546.0,Female,26-35,Transfer
TXN11064,2023-01-19,Abuja-Garki,Personal Care,Vaseline Lotion (400ml),8800,4,35200,23248,11952.0,Female,26-35,Cash
TXN13155,2023-02-15,Ikeja,Fresh Produce,Pepper (mixed 500g),920,1,920,653,267.0,Male,26-35,Transfer
TXN12304,2023-01-21,Ikeja,Baby Products,Baby Shampoo,5380,1,5380,3808,1572.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN12983,2023-01-11,Ibadan,Frozen & Dairy,Mackerel Fish (1kg),10540,2,21080,17274,3806.0,Female,46-55,Transfer
TXN14966,2023-12-01,Lagos-Island,Beverages,Malta Guinness (35cl),9170,4,36680,27912,8768.0,Male,55+,Transfer
TXN17352,2023-03-12,Abuja-Wuse,Beverages,Lucozade Boost,6100,1,6100,4866,1234.0,Male,26-35,POS/Card
TXN10893,2024-03-14,Abuja-Wuse,Personal Care,Always Pad (night),7410,3,22230,16035,6195.0,Male,36-45,Transfer
TXN12922,2023-12-01,Enugu,Fresh Produce,Carrot (500g),2900,3,8700,6391,2309.0,Male,36-45,Cash
TXN16758,2024-03-11,Port Harcourt,Beverages,Malta Guinness (35cl),4990,1,4990,3565,1425.0,Female,36-45,POS/Card
TXN15500,2024-05-18,Surulere,Frozen & Dairy,Egg Crate (30 eggs),11010,4,44040,34303,9737.0,Male,36-45,POS/Card
TXN11101,2023-06-23,Abuja-Wuse,Beverages,Malta Guinness (35cl),6910,4,27640,19557,8083.0,Female,18-25,POS/Card
TXN12437,2024-01-29,Surulere,Grains & Staples,Golden Morn Cereal,5110,4,20440,16935,3505.0,Male,26-35,Cash
TXN12985,2023-09-01,Enugu,Baby Products,Cow & Gate Formula (400g),2520,5,12600,8704,3896.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN16551,2023-01-26,Abuja-Garki,Grains & Staples,Golden Penny Flour (5kg),3960,2,7920,6482,1438.0,,55+,Mobile Money (OPay/Palmpay)
TXN11316,2023-03-30,Lekki,Personal Care,Pampers (medium 50 count),5580,1,5580,3518,2062.0,Female,18-25,POS/Card
TXN16939,2024-05-07,Abuja-Wuse,Household & Cleaning,Bucket (15L),2980,6,17880,12416,5464.0,Female,46-55,Cash
TXN16860,2024-05-13,Port Harcourt,Household & Cleaning,Omo Washing Powder (1kg),6760,4,27040,19950,7090.0,Female,46-55,Transfer
TXN15231,2023-09-24,Abuja-Wuse,Snacks & Confectionery,Cabin Biscuit (tin),3930,2,7860,5346,2514.0,,26-35,Cash
TXN11649,2023-01-07,Lekki,Grains & Staples,Spaghetti (500g),9170,3,27510,20304,7206.0,Male,55+,Cash
TXN15120,2023-01-19,Lagos-Island,Personal Care,Vaseline Lotion (400ml),4000,2,8000,5115,2885.0,Male,18-25,Transfer
TXN13104,2023-06-10,Surulere,Fresh Produce,Pawpaw,430,2,860,648,212.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN17454,2023-10-27,Enugu,Snacks & Confectionery,Cabin Biscuit (tin),520,1,520,337,183.0,Male,26-35,Cash
TXN14343,2023-08-12,Ikeja,Baby Products,Baby Rash Cream,6680,1,6680,5093,1587.0,Male,36-45,Transfer
TXN14242,2024-04-25,Enugu,Household & Cleaning,Air Freshener (Glade),5300,1,5300,3660,1640.0,Female,26-35,Cash
TXN10796,2024-05-21,Owerri,Household & Cleaning,Bucket (15L),3480,3,10440,7005,3435.0,Female,26-35,Transfer
TXN10590,2023-06-02,Surulere,Frozen & Dairy,Peak Evaporated Milk (tin),2380,1,2380,1989,391.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN16767,2023-02-28,Lagos-Island,Beverages,Hollandia Yogurt (1L),8370,1,8370,6409,1961.0,,26-35,POS/Card
TXN10074,2023-10-17,Abuja-Wuse,Frozen & Dairy,Turkey Wings (1kg),3080,3,9240,7000,2240.0,Female,36-45,Transfer
TXN10461,2023-01-01,Abuja-Wuse,Personal Care,Colgate Toothpaste (150g),8230,1,8230,5568,2662.0,Female,26-35,Transfer
TXN10487,2023-09-04,Owerri,Personal Care,Always Pad (night),6300,4,25200,16062,9138.0,Male,55+,POS/Card
TXN14543,2023-08-22,Ikorodu,Baby Products,Pampers Wipes (80 pack),7240,1,7240,5431,1809.0,Male,26-35,Cash
TXN12139,2023-07-18,Lagos-Island,Snacks & Confectionery,Gala Sausage Roll,2470,5,12350,8281,4069.0,,55+,POS/Card
TXN11230,2023-01-24,Owerri,Fresh Produce,Cucumber (3 pack),1890,2,3780,2727,1053.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN10493,2023-01-12,Lagos-Island,Frozen & Dairy,Egg Crate (30 eggs),2820,1,2820,2385,435.0,Female,18-25,POS/Card
TXN14267,2023-07-29,Abuja-Wuse,Personal Care,Vaseline Lotion (400ml),11650,4,46600,31176,15424.0,Male,26-35,Transfer
TXN13694,2023-01-17,Enugu,Frozen & Dairy,Frozen Chicken (1kg),9460,5,47300,36906,10394.0,Female,36-45,Transfer
TXN16079,2023-12-03,Ikeja,Frozen & Dairy,Catfish Fillet (500g),7460,3,22380,17735,4645.0,Female,26-35,Cash
TXN12105,2024-03-10,Lagos-Island,Baby Products,Pampers Wipes (80 pack),9100,2,18200,13010,5190.0,Male,36-45,Transfer
TXN16549,2023-05-11,Ikeja,Fresh Produce,Plantain (bunch),2230,1,2230,1707,523.0,Male,26-35,POS/Card
TXN11266,2023-05-07,Surulere,Frozen & Dairy,Sausage Roll (5 pack),3690,1,3690,3084,606.0,Male,26-35,POS/Card
TXN16744,2024-05-23,Owerri,Household & Cleaning,Morning Fresh Dishwash,3830,6,22980,16404,6576.0,Female,26-35,Cash
TXN15112,2023-03-11,Abuja-Garki,Household & Cleaning,Safi Bleach (1L),3410,10,34100,23549,10551.0,Male,55+,Transfer
TXN13419,2023-02-12,Lagos-Island,Beverages,Hollandia Yogurt (1L),2960,1,2960,2261,699.0,Female,26-35,Transfer
TXN10098,2023-10-21,Owerri,Frozen & Dairy,Peak Evaporated Milk (tin),10250,4,41000,33952,7048.0,Male,26-35,Transfer
TXN16971,2023-07-09,Port Harcourt,Grains & Staples,Semovita (2kg),4000,4,16000,11882,4118.0,Male,26-35,Transfer
TXN13274,2023-09-01,Abuja-Wuse,Baby Products,Cerelac (500g),11400,8,91200,66458,24742.0,Female,26-35,POS/Card
TXN17377,2024-01-09,Ikeja,Personal Care,Always Pad (night),3720,1,3720,2486,1234.0,Female,36-45,Cash
TXN12528,2024-01-05,Ikeja,Frozen & Dairy,Frozen Chicken (1kg),12750,1,12750,10494,2256.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN16468,2024-01-07,Owerri,Frozen & Dairy,Lactose Cheese Slice,5960,8,47680,36962,10718.0,Female,26-35,Cash
TXN15314,2023-12-07,Enugu,Beverages,Hollandia Yogurt (1L),2090,1,2090,1537,553.0,Male,26-35,Transfer
TXN11773,2023-03-16,Lekki,Snacks & Confectionery,Chivita Fruit Drink,4200,2,8400,5064,3336.0,Male,36-45,POS/Card
TXN11468,2023-12-01,Abuja-Garki,Household & Cleaning,Bucket (15L),5950,3,17850,11948,5902.0,Female,26-35,Transfer
TXN11750,2023-11-09,Lagos-Island,Fresh Produce,Plantain (bunch),3250,1,3250,2219,1031.0,Female,36-45,POS/Card
TXN17299,2024-06-12,Lagos-Island,Beverages,Ribena (250ml),3450,1,3450,2499,951.0,Female,26-35,POS/Card
TXN11479,2023-08-18,Ikeja,Frozen & Dairy,Frozen Chicken (1kg),8790,5,43950,34435,9515.0,Female,46-55,POS/Card
TXN17288,2023-02-23,Surulere,Household & Cleaning,Bucket (15L),4940,1,4940,3471,1469.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN11891,2024-06-21,Kano,Household & Cleaning,Dustbin (medium),4390,4,17560,12096,5464.0,Male,26-35,POS/Card
TXN14195,2023-12-13,Enugu,Fresh Produce,Cucumber (3 pack),2690,3,8070,5927,2143.0,Female,55+,Cash
TXN13141,2023-06-07,Lekki,Household & Cleaning,Safi Bleach (1L),5830,4,23320,16190,7130.0,Female,36-45,Transfer
TXN16569,2023-06-20,Abuja-Garki,Frozen & Dairy,Butter (250g),8400,1,8400,6967,1433.0,Female,26-35,Transfer
TXN12345,2023-05-06,Abuja-Garki,Beverages,Nestle Water (75cl x 12),4090,2,8180,6012,2168.0,Female,36-45,Transfer
TXN16882,2023-01-31,Kano,Personal Care,Colgate Toothpaste (150g),7290,1,7290,5186,2104.0,Male,26-35,Transfer
TXN14444,2023-01-30,Ikeja,Household & Cleaning,Bucket (15L),2650,1,2650,1870,780.0,Female,18-25,Transfer
TXN12951,2023-04-22,Lagos-Island,Frozen & Dairy,Frozen Chicken (1kg),7350,1,7350,5821,1529.0,Female,26-35,Transfer
TXN10602,2023-11-30,Port Harcourt,Grains & Staples,Dangote Rice (5kg),3490,1,3490,2814,676.0,,26-35,Transfer
TXN17144,2023-04-23,Owerri,Grains & Staples,Dangote Rice (5kg),3000,8,24000,18163,5837.0,Male,26-35,POS/Card
TXN13943,2024-04-07,Enugu,Fresh Produce,Ugu Leaves,2610,1,2610,1812,798.0,Female,18-25,POS/Card
TXN13222,2023-01-25,Ikorodu,Baby Products,Baby Rash Cream,4970,1,4970,3436,1534.0,Female,26-35,POS/Card
TXN10396,2024-01-19,Surulere,Household & Cleaning,Dustbin (medium),4150,2,8300,5979,2321.0,Female,26-35,Cash
TXN10427,2023-01-06,Abuja-Wuse,Frozen & Dairy,Frozen Chicken (1kg),13870,2,27740,22137,5603.0,Male,26-35,Transfer
TXN10022,2023-04-11,Surulere,Fresh Produce,Pawpaw,360,10,3600,2439,1161.0,Female,26-35,POS/Card
TXN15680,2023-05-10,Abuja-Garki,Baby Products,Baby Rash Cream,16430,1,16430,11777,4653.0,Male,36-45,POS/Card
TXN11039,2023-02-24,Enugu,Frozen & Dairy,Prawn (500g),3130,2,6260,4715,1545.0,Male,46-55,POS/Card
TXN12301,2024-06-27,Port Harcourt,Snacks & Confectionery,Cadbury Chocolate,790,2,1580,1040,540.0,Male,26-35,Cash
TXN16383,2023-12-27,Surulere,Beverages,Bournvita (500g),3580,2,7160,5274,1886.0,Female,46-55,POS/Card
TXN15961,2024-01-26,Surulere,Snacks & Confectionery,Coconut Chips,2380,2,4760,3240,1520.0,Male,36-45,Transfer
TXN15241,2023-12-25,Lekki,Fresh Produce,Cucumber (3 pack),1760,1,1760,1264,496.0,Female,18-25,POS/Card
TXN10845,2024-01-29,Ikeja,Beverages,Nestle Water (75cl x 12),1160,2,2320,1812,508.0,Female,46-55,Cash
TXN13358,2023-05-09,Lekki,Frozen & Dairy,Peak Evaporated Milk (tin),8600,3,25800,21397,4403.0,Male,55+,Cash
TXN12894,2023-04-15,Port Harcourt,Baby Products,Enfamil Follow-On,8150,2,16300,11170,5130.0,Male,36-45,Cash
TXN12603,2024-03-24,Abuja-Garki,Snacks & Confectionery,Digestive Biscuit,2200,1,2200,1346,854.0,Male,46-55,Mobile Money (OPay/Palmpay)
TXN15317,2024-04-09,Lekki,Baby Products,Baby Rash Cream,8360,4,33440,24321,9119.0,Female,46-55,POS/Card
TXN13418,2023-03-20,Ibadan,Fresh Produce,Ugu Leaves,2510,2,5020,3598,1422.0,Female,36-45,POS/Card
TXN16690,2023-04-19,Port Harcourt,Fresh Produce,Yam (tuber),2550,1,2550,1960,590.0,Female,55+,Mobile Money (OPay/Palmpay)
TXN14347,2024-04-29,Port Harcourt,Personal Care,Vaseline Lotion (400ml),1020,2,2040,1357,683.0,Female,26-35,POS/Card
TXN14836,2024-02-29,Surulere,Beverages,Nestle Water (75cl x 12),690,1,690,532,158.0,Male,18-25,Cash
TXN15061,2023-05-07,Enugu,Snacks & Confectionery,Coconut Chips,3700,5,18500,12222,6278.0,Female,46-55,Transfer
TXN11670,2023-02-28,Ibadan,Household & Cleaning,Toilet Roll (12 pack),490,2,980,638,342.0,Male,36-45,Cash
TXN16343,2023-10-28,Surulere,Baby Products,Baby Powder (Johnson),4510,5,22550,16830,5720.0,Female,26-35,Transfer
TXN13485,2024-01-04,Surulere,Household & Cleaning,Mopping Stick,2720,3,8160,5338,2822.0,Male,26-35,Transfer
TXN15606,2023-11-29,Lekki,Snacks & Confectionery,Digestive Biscuit,2640,1,2640,1737,903.0,,46-55,Transfer
TXN13503,2023-05-22,Surulere,Personal Care,Vaseline Lotion (400ml),5440,3,16320,10366,5954.0,Male,36-45,POS/Card
TXN17042,2023-08-26,Lekki,Frozen & Dairy,Mackerel Fish (1kg),3950,3,11850,9114,2736.0,Female,36-45,Transfer
TXN17247,2024-03-23,Lagos-Island,Grains & Staples,Dangote Rice (5kg),8540,2,17080,12956,4124.0,Female,55+,POS/Card
TXN11315,2024-02-12,Surulere,Grains & Staples,Garri (5kg),2830,5,14150,11374,2776.0,Female,26-35,Transfer
TXN17134,2023-06-07,Abuja-Garki,Personal Care,Pampers (medium 50 count),1990,1,1990,1259,731.0,Female,18-25,Cash
TXN11847,2023-01-09,Ibadan,Household & Cleaning,Bucket (15L),2710,2,5420,3623,1797.0,Male,26-35,Cash
TXN13089,2023-12-30,Lagos-Island,Beverages,Nestle Water (75cl x 12),8750,2,17500,12992,4508.0,Male,46-55,Mobile Money (OPay/Palmpay)
TXN15279,2024-01-06,Port Harcourt,Fresh Produce,Pawpaw,2460,1,2460,1811,649.0,Male,26-35,Cash
TXN10244,2024-04-17,Kano,Baby Products,Baby Oil (Johnson 300ml),7380,4,29520,20276,9244.0,Male,36-45,Transfer
TXN14163,2023-05-31,Ikorodu,Grains & Staples,Indomie Noodles (40 pack),4000,2,8000,6565,1435.0,Female,36-45,Cash
TXN14755,2023-01-02,Ikeja,Beverages,Lucozade Boost,790,2,1580,1174,406.0,Female,,Transfer
TXN10934,2023-08-18,Lekki,Fresh Produce,Cucumber (3 pack),2630,1,2630,1853,777.0,Male,46-55,POS/Card
TXN12408,2023-09-13,Abuja-Wuse,Frozen & Dairy,Mackerel Fish (1kg),8980,1,8980,7590,1390.0,Female,18-25,POS/Card
TXN12144,2024-02-10,Lekki,Household & Cleaning,Toilet Roll (12 pack),1850,2,3700,2689,1011.0,Male,55+,Transfer
TXN15752,2023-01-25,Lekki,Fresh Produce,Ugu Leaves,2970,1,2970,2202,768.0,Female,46-55,Transfer
TXN11529,2024-02-16,Lekki,Frozen & Dairy,Sausage Roll (5 pack),14640,2,29280,24607,4673.0,Female,26-35,POS/Card
TXN11497,2023-06-09,Ikeja,Snacks & Confectionery,Pringles (165g),2540,1,2540,1582,958.0,Female,26-35,Cash
TXN16797,2023-10-06,Lekki,Baby Products,SMA Gold (400g),19060,2,38120,29213,8907.0,Female,26-35,POS/Card
TXN17471,2023-04-04,Lekki,Frozen & Dairy,Egg Crate (30 eggs),3410,1,3410,2886,524.0,Female,55+,Transfer
TXN12570,2024-02-22,Lekki,Frozen & Dairy,Turkey Wings (1kg),9660,1,9660,8145,1515.0,Female,18-25,Transfer
TXN15441,2024-03-02,Surulere,Baby Products,Cerelac (500g),1850,10,18500,13166,5334.0,Female,46-55,Cash
TXN11555,2023-08-22,Abuja-Wuse,Baby Products,Enfamil Follow-On,16040,1,16040,11853,4187.0,Male,26-35,Transfer
TXN15529,2023-06-03,Lekki,Snacks & Confectionery,Peanut Butter (340g),5010,5,25050,16269,8781.0,Female,18-25,POS/Card
TXN13023,2023-06-21,Enugu,Snacks & Confectionery,Peanut Butter (340g),3540,1,3540,2218,1322.0,Female,26-35,Cash
TXN16810,2024-01-22,Ibadan,Grains & Staples,Dangote Rice (5kg),900,6,5400,4079,1321.0,Female,46-55,Cash
TXN14458,2023-07-27,Lagos-Island,Fresh Produce,Onions (1kg),3210,1,3210,2319,891.0,Female,55+,Mobile Money (OPay/Palmpay)
TXN15553,2023-06-26,Ikeja,Personal Care,Vaseline Lotion (400ml),4590,8,36720,24164,12556.0,Male,36-45,POS/Card
TXN14581,2023-06-09,Lekki,Fresh Produce,Onions (1kg),1970,5,9850,6863,2987.0,Male,26-35,Cash
TXN13224,2023-01-01,Abuja-Wuse,Beverages,Peak Milk (400g),8430,1,8430,5925,2505.0,Female,26-35,Cash
TXN13400,2023-02-05,Lekki,Snacks & Confectionery,Coconut Chips,1120,2,2240,1546,694.0,Male,36-45,POS/Card
TXN13329,2023-09-01,Lekki,Fresh Produce,Watermelon,4480,4,17920,12544,5376.0,Male,36-45,Cash
